UT;DI;TI;CR;Freq1AU;FreqTT;DOI_CR;Ref_ID
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Chen H., 2010, CREATIVE ACCOUNTING, P163;2;2;;ref0088
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Cheng Q, 2016, REV ACCOUNT STUD, V21, P1245, DOI 10.1007/s11142-016-9368-9;1;1;10.1007/s11142-016-9368-9;doi0350
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Chung CY, 2019, N AM J ECON FINANC, V47, P336, DOI 10.1016/j.najef.2018.05.002;1;1;10.1016/j.najef.2018.05.002;doi0828
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Claessens Stijn, 2002, INT REV FINANC, V3, P71, DOI DOI 10.1111/1468-2443.00034;1;1;10.1111/1468-2443.00034;doi1516
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Cornett MM, 2007, J BANK FINANC, V31, P1771, DOI 10.1016/j.jbankfin.2006.08.006;1;1;10.1016/j.jbankfin.2006.08.006;doi0640
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Eesley C, 2006, STRATEGIC MANAGE J, V27, P765, DOI 10.1002/smj.536;3;3;10.1002/smj.536;doi0183
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Fassin Y, 2010, J BUS ETHICS, V96, P39, DOI 10.1007/s10551-011-0942-6;2;2;10.1007/s10551-011-0942-6;doi0280
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Ferreira MA, 2008, J FINANC ECON, V88, P499, DOI 10.1016/j.jfineco.2007.07.003;3;3;10.1016/j.jfineco.2007.07.003;doi0727
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Fireman Bruce, 1979, DYNAMICS SOCIAL MOVE;2;2;;ref0166
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Gen Z., 2002, STUDY I INVESTORS CH;1;1;;ref0186
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Gillan SL, 2000, J FINANC ECON, V57, P275, DOI 10.1016/S0304-405X(00)00058-1;2;2;10.1016/S0304-405X(00)00058-1;doi0955
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Hamdani A, 2013, REV FINANC, V17, P691, DOI 10.1093/rof/rfr039;1;1;10.1093/rof/rfr039;doi1315
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Helwege J, 2012, J CORP FINANC, V18, P22, DOI 10.1016/j.jcorpfin.2011.10.002;1;1;10.1016/j.jcorpfin.2011.10.002;doi0708
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Jiang GH, 2010, J FINANC ECON, V98, P1, DOI 10.1016/j.jfineco.2010.05.002;1;6;10.1016/j.jfineco.2010.05.002;doi0729
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Johnston H., 1994, NEW SOCIAL MOVEMENTS, P128;2;3;;ref0268
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Kandel E, 2011, J FINANC ECON, V101, P641, DOI 10.1016/j.jfineco.2011.03.018;2;2;10.1016/j.jfineco.2011.03.018;doi0731
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Klein A, 2009, J FINANC, V64, P187, DOI 10.1111/j.1540-6261.2008.01432.x;1;1;10.1111/j.1540-6261.2008.01432.x;doi1615
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Lee KF, 2010, PAC-BASIN FINANC J, V18, P351, DOI 10.1016/j.pacfin.2010.03.001;3;3;10.1016/j.pacfin.2010.03.001;doi0833
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Liu H., 2003, 21 CENTURY EC HERALD;4;4;;ref0329
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Mitchell RK, 1997, ACAD MANAGE REV, V22, P853, DOI 10.2307/259247;6;6;10.2307/259247;doi2262
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Neville BA, 2011, J BUS ETHICS, V102, P357, DOI 10.1007/s10551-011-0818-9;3;3;10.1007/s10551-011-0818-9;doi0276
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Pfeffer J., 1978, EXTERNAL CONTROL ORG;1;1;;ref0433
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Prevost AK, 2016, J BANK FINANC, V70, P105, DOI 10.1016/j.jbankfin.2016.06.009;1;1;10.1016/j.jbankfin.2016.06.009;doi0644
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Rowley TJ, 2003, ACAD MANAGE REV, V28, P204;6;14;;ref0477
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Rowley TJ, 1997, ACAD MANAGE REV, V22, P887, DOI 10.2307/259248;6;14;10.2307/259248;doi2263
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Smith MP, 1996, J FINANC, V51, P227, DOI 10.2307/2329308;1;1;10.2307/2329308;doi2181
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Stake RE, 1995, ART CASE STUDY RES;2;2;;ref0517
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;STEIN JC, 1992, J FINANC ECON, V32, P3, DOI 10.1016/0304-405X(92)90022-P;2;2;10.1016/0304-405X(92)90022-P;doi0396
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Tenev S., 2002, CORPORATE GOVERNANCE;1;1;;ref0534
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Wang LH, 2015, J BANK FINANC, V55, P92, DOI 10.1016/j.jbankfin.2015.02.015;2;5;10.1016/j.jbankfin.2015.02.015;doi0643
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Willer D., 1999, NETWORK EXCHANGE THE;2;2;;ref0597
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;WILLER D, 1997, ADV GROUP PROCESS, V14, P199;2;2;;ref0596
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Wu Y. P., 2003, SECURITIES DAILY;1;1;;ref0611
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Xu S. Y., 2003, SHANGHAI SECURI 1014;1;1;;ref0616
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Yang D. Q., 2003, SHANGHAI SECURITIES;1;2;;ref0619
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Yang DM, 2014, CHINA J ACCOUNT RES, V7, P165, DOI 10.1016/j.cjar.2014.08.004;1;2;10.1016/j.cjar.2014.08.004;doi0442
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Yin R.K., 1994, CASE STUDY RES DESIG;1;1;;ref0623
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Yuan Q., 2004, REFINANCING PROPOSAL;1;4;;ref0626
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Yuan RL, 2008, J BANK FINANC, V32, P1552, DOI 10.1016/j.jbankfin.2007.08.001;3;4;10.1016/j.jbankfin.2007.08.001;doi0641
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Zhou H., 2003, INT FINANCIAL N 1023;2;2;;ref0630
WOS:000516630100006;10.1017/mor.2019.23;Can Small Shareholders Protect Their Interests from Expropriation: The Case of a Chinese Bank;Zingales L, 2000, J FINANC, V55, P1623, DOI 10.1111/0022-1082.00262;1;1;10.1111/0022-1082.00262;doi1497
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Aaker J., 2010, DRAGONFLY EFFECT;2;2;;ref0001
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;ALLCOTT H, 2017, J ECON PERSPECT, V31, P211, DOI DOI 10.1257/JEP.31.2.211, DOI 10.1257/jep.31.2.211;2;2;10.1257/JEP.31.2.211, 10.1257/jep.31.2.211;doi1948
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Arco M., 2017, NJ              0411;2;2;;ref0023
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Arthaud-Day ML, 2006, ACAD MANAGE J, V49, P1119;1;1;;ref0025
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Bach D, 2016, CALIF MANAGE REV, V58, P66, DOI 10.1525/cmr.2016.58.3.66;2;2;10.1525/cmr.2016.58.3.66;doi2103
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Bachman Justin, 2017, BLOOMBERG;2;2;;ref0031
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Bakshy E, 2015, SCIENCE, V348, P1130, DOI 10.1126/science.aaa1160;1;1;10.1126/science.aaa1160;doi1714
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Bargh JA, 2000, PSYCHOL BULL, V126, P925, DOI 10.1037//0033-2909.126.6.925;1;1;10.1037//0033-2909.126.6.925;doi1009
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Barnard C., 1938, FUNCTIONS EXECUTIVE;2;2;;ref0034
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Barnett M. L., 2018, RES SOCIOLOGY ORG, V56, P247;1;6;;ref0035
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Barnett ML, 2007, ACAD MANAGE REV, V32, P794, DOI 10.5465/AMR.2007.25275520;2;6;10.5465/AMR.2007.25275520;doi2419
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Barnett ML, 2014, J MANAGE, V40, P676, DOI 10.1177/0149206311433854;3;6;10.1177/0149206311433854;doi1829
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Baron DP, 2007, J ECON MANAGE STRAT, V16, P599, DOI 10.1111/j.1530-9134.2007.00152.x;3;9;10.1111/j.1530-9134.2007.00152.x;doi1590
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Baron DP, 2009, J ECON MANAGE STRAT, V18, P7, DOI 10.1111/j.1530-9134.2009.00206.x;3;9;10.1111/j.1530-9134.2009.00206.x;doi1591
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Baron DP, 2003, J ECON MANAGE STRAT, V12, P31, DOI 10.1111/j.1430-9134.2003.00031.x;1;9;10.1111/j.1430-9134.2003.00031.x;doi1547
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Baron DP, 2001, J ECON MANAGE STRAT, V10, P7, DOI 10.1162/105864001300122548;2;9;10.1162/105864001300122548;doi1735
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Bawden D, 2009, J INF SCI, V35, P180, DOI 10.1177/0165551508095781;1;1;10.1177/0165551508095781;doi1849
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Beasley JW, 2011, J AM BOARD FAM MED, V24, P745, DOI 10.3122/jabfm.2011.06.100255;1;1;10.3122/jabfm.2011.06.100255;doi2329
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Benford RD, 2000, ANNU REV SOCIOL, V26, P611, DOI 10.1146/annurev.soc.26.1.611;6;6;10.1146/annurev.soc.26.1.611;doi1725
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Bennett W. L., 2003, Information Communication & Society, V6, P143, DOI 10.1080/1369118032000093860;1;3;10.1080/1369118032000093860;doi1227
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Bennett W. L., 2013, LOGIC CONNECTIVE ACT;1;3;;ref0047
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Bennett WL, 2012, INFORM COMMUN SOC, V15, P739, DOI 10.1080/1369118X.2012.670661;1;3;10.1080/1369118X.2012.670661;doi1228
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Blitzer W., 2009, CNN             0709;1;1;;ref0051
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Bozdag E, 2013, ETHICS INF TECHNOL, V15, P209, DOI 10.1007/s10676-013-9321-6;5;5;10.1007/s10676-013-9321-6;doi0342
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Brulliard K, 2017, WASHINGTON POST;1;1;;ref0071
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Bruns A, 2013, AM BEHAV SCI, V57, P871, DOI 10.1177/0002764213479374;1;1;10.1177/0002764213479374;doi1748
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Campbell JL, 2006, AM BEHAV SCI, V49, P925, DOI 10.1177/0002764205285172;1;1;10.1177/0002764205285172;doi1747
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Cao Y, 2012, CONTEMP ACCOUNT RES, V29, P956, DOI 10.1111/j.1911-3846.2011.01137.x;1;1;10.1111/j.1911-3846.2011.01137.x;doi1658
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Casciaro T, 2005, ADMIN SCI QUART, V50, P167, DOI 10.2189/asqu.2005.50.2.167;1;1;10.2189/asqu.2005.50.2.167;doi2117
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;CHILD J, 1972, SOCIOLOGY, V6, P1, DOI 10.1177/003803857200600101;2;2;10.1177/003803857200600101;doi1791
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Cho CH, 2011, J BUS ETHICS, V104, P571, DOI 10.1007/s10551-011-0950-6;3;3;10.1007/s10551-011-0950-6;doi0281
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;CLARKSON MBE, 1995, ACAD MANAGE REV, V20, P92, DOI 10.2307/258888;1;1;10.2307/258888;doi2251
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Coff RW, 1999, ORGAN SCI, V10, P119, DOI 10.1287/orsc.10.2.119;3;3;10.1287/orsc.10.2.119;doi1985
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Coombs WT, 1998, PUBLIC RELAT REV, V24, P289, DOI 10.1016/S0363-8111(99)80141-6;2;2;10.1016/S0363-8111(99)80141-6;doi0961
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;de Bakker FGA, 2008, BUS SOC, V47, P8, DOI 10.1177/0007650307306637;2;2;10.1177/0007650307306637;doi1761
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;de Zuniga HG, 2012, J COMPUT-MEDIAT COMM, V17, P319, DOI 10.1111/j.1083-6101.2012.01574.x;1;1;10.1111/j.1083-6101.2012.01574.x;doi1544
WOS:000517989100003;10.5465/amp.2017.0080;THE RISE AND STALL OF STAKEHOLDER INFLUENCE: HOW THE DIGITAL AGE LIMITS SOCIAL CONTROL;Dunbar RLM, 1996, J MANAGE INQUIRY, V5, P23, DOI 10.1177/105649269651007;1;1;10.1177/105649269651007;doi1888
